ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_Area,AreaShape_Eccentricity,AreaShape_Solidity,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Compactness,AreaShape_FormFactor,AreaShape_Perimeter,AreaShape_ConvexArea,AreaShape_EquivalentDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,cancer_probability,classification,anomaly_score,top_deviations,sample_verdict
2600,1960.7266666666667,1058.1266666666668,150.0,0.7453711956941699,0.9316770186335404,16.99762456731944,11.331460784598907,1.0844996950685457,0.9220841689003841,45.21320343559643,161.0,13.81976597885342,8.291859587312052,6.90988298942671,0.0,healthy,-0.4087,"FormFactor, Solidity, Compactness",healthy
2601,2205.77397260274,1057.7465753424658,146.0,0.5494734295786083,0.9668874172185431,14.971568222268935,12.508912795637634,0.9904106804278956,1.0096821649459207,42.62741699796952,151.0,13.63425735166143,8.180554410996859,6.817128675830715,5.0,healthy,-0.4704,"FormFactor, Eccentricity, Solidity",healthy
2602,2452.136,1057.6784,625.0,0.6108773836685844,0.8992805755395683,33.57672665813115,26.583541260809188,1.494083071408444,0.6693068271346644,108.32590180780451,695.0,28.209479177387816,16.925687506432688,14.104739588693908,2.4,healthy,-0.4397,"Eccentricity, MinorAxisLength, Solidity",healthy
2603,2610.502564102564,1057.820512820513,195.0,0.8298036252888511,0.7442748091603053,23.418459408838597,13.06880012450863,1.8061351887766273,0.5536684109882953,66.52691193458118,262.0,15.756957549709801,9.454174529825881,7.878478774854901,0.0,healthy,-0.406,"Solidity, MaximumRadius, EquivalentDiameter",healthy
2604,1633.3419354838709,1059.8645161290322,155.0,0.9329819890437568,0.9171597633136095,23.763077263502396,8.552879450691202,1.5148681849938175,0.6601234417000322,54.31980515339463,169.0,14.048207338801282,8.428924403280769,7.024103669400641,0.0,healthy,-0.3981,"Eccentricity, MinorAxisLength, MaximumRadius",healthy
2605,101.35817805383023,1060.784679089027,483.0,0.6550280797588758,0.7040816326530612,33.387932031218256,25.228072888318934,2.7500517633768684,0.3636295190211514,129.19595949289334,686.0,24.798683434954437,14.879210060972662,12.399341717477219,4.3,healthy,-0.4627,"Solidity, FormFactor, Compactness",healthy
2606,1745.8821292775665,1059.083650190114,263.0,0.866040166252943,0.8976109215017065,26.827426585951226,13.413027309849253,1.410833440842949,0.7088008910552311,68.2842712474619,293.0,18.29923496393627,10.979540978361763,9.149617481968136,0.0,healthy,-0.3762,"Solidity, Eccentricity, Compactness",healthy
2607,974.1367924528302,1058.245283018868,212.0,0.8404356599792107,0.8153846153846154,24.134538496893537,13.07878011972877,1.7502320516117718,0.571352809519806,68.2842712474619,260.0,16.42944866646031,9.857669199876186,8.214724333230155,0.0,healthy,-0.3903,"MaximumRadius, EquivalentDiameter, MeanRadius",healthy
2608,53.08536585365854,1059.4198606271777,1148.0,0.8345878235487142,0.8541666666666666,53.54851144748633,29.498531342454914,1.9281698143429387,0.518626519594577,166.78174593052023,1344.0,38.231910720705116,22.93914643242307,19.115955360352558,5.8,healthy,-0.4807,"EquivalentDiameter, MeanRadius, MaximumRadius",healthy
2609,231.65656565656565,1059.1818181818182,99.0,0.8178776326921536,0.908256880733945,15.280454908864137,8.792254488949553,1.1993509331448746,0.8337843181376887,38.62741699796952,109.0,11.227230955528665,6.736338573317199,5.613615477764332,1.4,healthy,-0.4281,"FormFactor, MaximumRadius, EquivalentDiameter",healthy
